Cluster ID,confidence_score,Start,End,Lobbyist,Client,Industry,ClientAddress,canonical_ClientAddress,canonical_End,canonical_Start,canonical_Industry,canonical_Lobbyist,canonical_Client
906,0.914033091068,2013-12-20,2014-12-20,Richard Suttle,Highland Resources,Real Estate,"211 E 7th Street, Suite 709
Austin, Texas 78701
(30.26843390200048, -97.74058875699967)","b'211 e 7th street, suite 709 austin, texas 78701 (30.26843390200048, -97.74058875699967)'",b'2015-01-07',b'2014-01-07',b'real estate',b'lynn carley',b'highland resources'
1,0.857268148661,2013-12-20,2014-12-20,Richard Suttle,"183 BLW, LP",Real Estate Investment,"P.O. Box 9190
Austin, Texas 78766
(30.354472848000455, -97.73618994399965)","b'p.o. box 13405 austin, texas 78711'",b'2016-01-06',b'2015-01-06',b'real estate investment',b'eric deyoung',"b'183 blw, lp'"
106,0.860504820943,2013-12-20,2014-12-20,Richard Suttle,REIT Management,Real Estate Developement,"Two Newton Place 255 Washington Street, Suite 300
Newton, Maine 02458
(42.35460028200049, -71.18911878999967)","b'two newton place 255 washington street, suite 300 newton, maine 02458'",b'2016-01-06',b'2014-01-07',b'real estate developement',b'lynn carley',b'reit management'
517,0.900297616209,2013-12-20,2014-12-20,Richard Suttle,"Accelerator Holdings, LLC",Real Estate Investment/Development,"301 Congress Avenue, Suite 220
Austin, Texas 78701
(30.26545984900048, -97.74374165499967)","b'301 congress avenue, suite 220 austin, texas 78701 (30.265358, -97.743798)'",b'2016-01-06',b'2014-01-07',b'real estate investment/development',b'lynn carley',"b'accelerator holdings, llc'"
108,0.895864496106,2013-12-20,2014-12-20,Richard Suttle,Radisson Hotel ,Hotel,"111 East Cesar Chavez at Congress
Austin, Texas 78701
(30.263153804000467, -97.74392760699965)","b'111 east cesar chavez at congress austin, texas 78701'",b'2016-01-06',b'2015-01-06',b'hotel',b'david armbrust',b'radisson hotel'
106,0.850337347388,2013-12-20,2014-12-20,Richard Suttle,REIT Management and Research LLC,Property Management,"Two Newton Place 255 Washington Street, Suite 300
Newton, Massachusetts 02458
(42.35460028200049, -71.18911878999967)","b'two newton place 255 washington street, suite 300 newton, maine 02458'",b'2016-01-06',b'2014-01-07',b'real estate developement',b'lynn carley',b'reit management'
111,0.911851078272,2013-12-20,2014-12-20,Richard Suttle,"AvalonPark Texas, L.P.",Real Estate Investment/Development,"3680 Avalon Park East Boulevard, Suite 300
Orlando, Florida 32828
(28.51152695200045, -81.15417057599967)","b'3680 avalon park east boulevard, suite 300 orlando, florida 32828 (28.511551, -81.154102)'",b'2016-01-06',b'2014-01-07',b'real estate investment/development',b'lynn carley',"b'avalonpark texas, l.p.'"
113,0.906364154816,2013-12-20,2014-12-20,Richard Suttle,Deborah & Gary Attal,Private Property Owner,"4306 Rosedale Avenue
Austin, Texas 78756
(30.31382758300049, -97.74378547799967)","b'4306 rosedale avenue austin, texas 78756 (30.31382758300049, -97.74378547799967)'",b'2015-01-07',b'2014-01-07',b'private property owner',b'lynn carley',b'deborah & gary attal'
115,0.917669415474,2013-12-20,2014-12-20,Richard Suttle,David Booth,Real Estate Investment/Development,"1299 Ocean Avenue, 11th Floor
Santa Monica, California 90401
(34.01551134200048, -118.49969839999972)","b'1299 ocean avenue, 11th floor santa monica, california 90401 (34.01551134200048, -118.49969839999972)'",b'2015-01-07',b'2014-01-07',b'real estate investment/development',b'lynn carley',b'david booth'
183,0.911283803838,2013-12-20,2014-12-20,Richard Suttle,Brock Consulting Group,Real Estate Investment/Development,"P. O. Box 160340
Austin, Texas 78716
(30.273521050000454, -97.79924900799966)","b'p. o. box 160340 austin, texas 78716'",b'2016-01-06',b'2014-01-07',b'real estate investment/development',b'lynn carley',b'brock consulting group'
118,0.871245933431,2013-12-20,2014-12-20,Richard Suttle,The Brohn Group,Real Estate Investment/Development,"3121 Wild Canyon Loop
Austin, Texas 78730
(30.377523944000473, -97.90791503299965)","b'3121 wild canyon loop austin, texas 78730 (30.377689, -97.90683)'",b'2016-01-06',b'2015-01-06',b'real estate investment/development',b'lynn carley',b'the brohn group'
511,0.899808585644,2013-12-20,2014-12-20,Richard Suttle,Gene Burris,Real Estate Investment/Development,"180 West Caldwood
Beaumont, Texas 77707
(30.07726072400044, -94.1585919529997)","b'180 west caldwood beaumont, texas 77707 (30.07726072400044, -94.1585919529997)'",b'2015-01-07',b'2014-01-07',b'real estate investment/development',b'lynn carley',b'gene burris'
120,0.890121570655,2013-12-20,2014-12-20,Richard Suttle,"Creek 620, L.P. c/o Curtis Davidson",Real Estate Investment/Development,"3809 Juniper Trace
Austin, Texas 78738
(30.30798370600047, -97.93439369299966)","b'3809 juniper trace austin, texas 78738 (30.307997, -97.934461)'",b'2016-01-06',b'2014-01-07',b'real estate investment/development',b'lynn carley',"b'creek 620, l.p. c/o curtis davidson'"
122,0.899691922324,2013-12-20,2014-12-20,Richard Suttle,"Crescent 210 Barton Springs, LLC",Real Estate Investment/Development,"2101 Lakeway Boulevard, Suite 230
Lakeway, Texas 78734
(30.357573750000483, -97.9785034739997)","b'2101 lakeway boulevard, suite 230 lakeway, texas 78734 (30.357585, -97.978566)'",b'2016-01-06',b'2014-01-07',b'real estate investment/development',b'lynn carley',"b'crescent 210 barton springs, llc'"
516,0.900297616209,2013-12-20,2014-12-20,Richard Suttle,"CRV Shoreline, L.P.",Real Estate Investment/Development,"301 Congress Avenue, Suite 500
Austin, Texas 78701
(30.26545984900048, -97.74374165499967)","b'301 congress avenue, suite 500 austin, texas 78701 (30.265358, -97.743798)'",b'2016-01-06',b'2014-01-07',b'real estate investment/development',b'lynn carley',"b'crv shoreline, l.p.'"
515,0.728735561172,2013-12-20,2014-12-20,Richard Suttle,"Cypress VI Reit, Inc. ",Real Estate Development,"301 Congress Avenue, Suite 500
Austin, Texas 78701
(30.26545984900048, -97.74374165499967)","b'301 congress avenue, suite 500 austin, texas 78701 (30.265358, -97.743798)'",b'2016-01-06',b'2015-01-06',b'real estate',b'lynn carley',"b'cypress realty vi limited partnership, c/o cypress real estate advisors'"
475,0.90812120835,2013-12-20,2014-12-20,Richard Suttle,Charles Dorrance ,Private Property Owner,"12434 FM 2244
Austin, Texas 78738
(30.305278515000452, -97.93416273299965)","b'12434 fm 2244 austin, texas 78738 (30.305278515000452, -97.93416273299965)'",b'2015-01-07',b'2014-01-07',b'private property owner',b'richard suttle',b'charles dorrance'
125,0.893308137144,2013-12-20,2014-12-20,Richard Suttle,The Dovetail Companies ,Real Estate Investment/Development,"1550 Timothy Road, Suite 201
Athens, Georgia 30606
(33.93375747200048, -83.43629209999966)","b'1550 timothy road, suite 201 athens, georgia 30606 (33.933736, -83.436237)'",b'2016-01-06',b'2014-01-07',b'real estate investment/development',b'lynn carley',b'the dovetail companies'
127,0.880209690538,2013-12-20,2014-12-20,Richard Suttle,"Dwyer Realty Companies, Inc.",Land Development,"9900 Highway 290, East
Manor, Texas 78653
(30.33737591500045, -97.60087865599968)","b'9900 highway 290, east manor, texas 78653 (30.337576, -97.600497)'",b'2014-01-03',b'2013-01-03',b'land development',b'wm. bray',"b'dwyer realty companies, inc.'"
131,0.907983601093,2013-12-20,2014-12-20,Richard Suttle,Jeffery C. Garvey,Private Property Owner/Real Estate Investment/Development,"3907 Balcones Drive
Austin, Texas 78731
(30.318476390000455, -97.7656295439997)","b'3907 balcones drive austin, texas 78731 (30.318476390000455, -97.7656295439997)'",b'2015-01-07',b'2014-01-07',b'private property owner/real estate investment/development',b'lynn carley',b'jeffery c. garvey'
133,0.905749550888,2013-12-20,2014-12-20,Richard Suttle,General Investment and Development Company,Real Estate Investment/Development,"125 High Street, 27th Floor
Boston, Massachusetts 01220
(42.37846011000045, -71.06633011199966)","b'125 high street, 27th floor boston, massachusetts 01220'",b'2016-01-06',b'2014-01-07',b'real estate investment/development',b'lynn carley',b'general investment and development company'
136,0.870902132988,2013-12-20,2014-12-20,Richard Suttle,Bob Gregory c/o Texas Disposal Systems,Real Estate Investment/Development,"P.O. Box 17126
Austin, Texas 78760
(30.213851089000457, -97.73350907599968)","b'p.o. box 17126 austin, texas 78760 (30.213851089000457, -97.73350907599968)'",b'2015-01-07',b'2014-01-07',b'real estate investment/development',b'lynn carley',b'bob gregory c/o texas disposal systems'
138,0.899048422064,2013-12-20,2014-12-20,Richard Suttle,"HSD Lakeway Holdings, LTD",Real Estate Investment/Development,"2101 Lakeway Boulevard, Suite 205
Austin, Texas 78734
(30.357573750000483, -97.9785034739997)","b'2101 lakeway boulevard, suite 205 austin, texas 78734 (30.357585, -97.978566)'",b'2016-01-06',b'2014-01-07',b'real estate investment/development',b'lynn carley',"b'hsd lakeway holdings, ltd'"
140,0.889238965511,2013-12-20,2014-12-20,Richard Suttle,Liz Lambert,Private Property Owner/Real Estate Investment/Development,"1316 South Congress
Austin, Texas 78704
(30.25055168600045, -97.7493794449997)","b'1316 south congress austin, texas 78704 (30.25055168600045, -97.7493794449997)'",b'2015-01-07',b'2014-01-07',b'private property owner/real estate investment/development',b'lynn carley',b'liz lambert'
142,0.904106244445,2013-12-20,2014-12-20,Richard Suttle,"Makar Properties, LLC.",Real Estate Investment/Development,"3809 Juniper Trace, Suite 203
Austin, Texas 78738
(30.30798370600047, -97.93439369299966)","b'3809 juniper trace, suite 203 austin, texas 78738 (30.30798370600047, -97.93439369299966)'",b'2015-12-23',b'2014-12-23',b'real estate investment/development',b'richard suttle',"b'makar properties, llc.'"
757,0.908139782293,2013-12-20,2014-12-20,Richard Suttle,"P&S Investments I, LLC",Real Estate Investment/ Development,"8208 Long Canyon
Austin, Texas 78730
(30.371567549000474, -97.81519589899966)","b'8208 long canyon austin, texas 78730'",b'2016-01-06',b'2014-01-07',b'real estate investment/ development',b'lynn carley',"b'p&s investments i, llc'"
633,0.895937013626,2013-12-20,2014-12-20,Richard Suttle,Eric Reddehase,Real Estate Investment/Development,"715 Golf Crest Lane
Austin, Texas 78734
(30.364215919000458, -97.96389141299966)","b'715 golf crest lane austin, texas 78734 (30.364215919000458, -97.96389141299966)'",b'2015-01-07',b'2014-01-07',b'real estate investment/development',b'lynn carley',b'eric reddehase'
145,0.905381858349,2013-12-20,2014-12-20,Richard Suttle,Scott Sayers,Real Estate Investment/Development,"1800 Nueces
Austin, Texas 78701
(30.28134159700045, -97.74413014199968)","b'1800 nueces austin, texas 78701 (30.28134159700045, -97.74413014199968)'",b'2015-01-07',b'2014-01-07',b'real estate investment/development',b'lynn carley',b'scott sayers'
147,0.895575503508,2013-12-20,2014-12-20,Richard Suttle,Christopher Slover,Private Property Owner,"2011 Rutland Drive
Austin, Texas 78758
(30.38007516300047, -97.71485272199965)","b'2011 rutland drive austin, texas 78758 (30.38007516300047, -97.71485272199965)'",b'2015-01-07',b'2014-01-07',b'private property owner',b'richard suttle',b'christopher slover'
411,0.906356049435,2013-12-20,2014-12-20,Richard Suttle,Speakeasy ,Restaurant/Bar,"P.O. Box 684847
Austin, Texas 78768
(30.270131946000447, -97.7419688009997)","b'p.o. box 684847 austin, texas 78768'",b'2016-01-06',b'2014-01-07',b'restaurant/bar',b'lynn carley',b'speakeasy'
152,0.897267473595,2013-12-20,2014-12-20,Richard Suttle,Tanglewood Forest Limited District c/o Pinnacle Texas Mgmt Services   ,Limited District,"7301 Ranch Road 620 North, Suite 155
Austin, Texas 78726
(30.366424019000476, -97.95095795599968)","b'7301 ranch road 620 north, suite 155 austin, texas 78726'",b'2016-01-06',b'2014-01-07',b'limited district',b'lynn carley',b'tanglewood forest limited district c/o pinnacle texas mgmt services'
153,0.885111086071,2013-12-20,2014-12-20,Richard Suttle,"Walton International Group (USA), Incorporated",Real Estate Investment/Development (Canada M5J2TE Address),"Bay Wellington Tower, Suite 3630 Bce Pl, 181 Bay Street
Toronto,Ontario
(39.52368635500045, -99.11415045099966)","b'bay wellington tower, suite 3630 bce pl, 181 bay street toronto,ontario'",b'2016-01-06',b'2014-01-07',b'real estate investment/development (canada m5j2te address)',b'amanda morrow',"b'walton international group (usa), incorporated'"
155,0.75805582319,2013-12-20,2014-12-20,Richard Suttle,"Cirrus Logic, Inc.",Real Estate Development,"2901 Via Fortuna
Austin, Texas 78746
(30.25111072800047, -97.80056133499966)","b'2901 via fortuna austin, texas 78746 (30.25111092900005, -97.80056106799998)'",b'2016-01-06',b'2015-01-06',b'real estate development',"b'derlis ""trey salinas iii'","b'cirrus logic, inc.'"
157,0.823669719069,2013-12-20,2014-12-20,Richard Suttle,Austin Acheive,Public School,"5908 Manor Road
Austin, Texas 78723
(30.30705749800046, -97.67971484299966)","b'5908 manor road austin, texas 78723 (30.307104, -97.679673)'",b'2016-01-06',b'2015-01-06',b'public school',b'david armbrust',b'austin achieve'
617,0.887879818678,2013-12-20,2014-12-20,Richard Suttle,IDEA Public Schools,Public School,"1822 W. Braker Lane #81734
Austin, Texas 78708
(30.391266649000443, -97.70551957399965)","b'1822 w. braker lane #81734 austin, texas 78708 (30.391414, -97.705953)'",b'2016-01-06',b'2016-01-07',b'public school',b'lynn carley',b'idea public schools'
159,0.894955230611,2013-12-20,2014-12-20,Richard Suttle,KIPP Austin Public School,Public School,"8509 FM 969, Bldg 513
Austin, Texas 78757
(30.27703626900046, -97.6376552749997)","b'8509 fm 969, bldg 513 austin, texas 78757 (30.27707, -97.637655)'",b'2016-01-06',b'2014-01-07',b'public school',b'lynn carley',b'kipp austin public school'
931,0.897942412983,2013-12-20,2014-12-20,Richard Suttle,Seton,Real Estate,"1615 Poydras St., Suite 2273
New Orleans, Louisiana 70112
(29.952545951000445, -90.08011908699967)","b'1615 poydras st., suite 2273 new orleans, louisiana 70112 (29.952533, -90.080154)'",b'2016-01-06',b'2016-01-07',b'real estate',b'lynn carley',b'seton'
161,0.902164957353,2013-12-20,2014-12-20,Richard Suttle,Urban Outfitters,Real Estate,"5000 South Broad Street
Philadelphia, Pennsylvania 19112
(39.88993802600049, -75.17589250399965)","b'5000 south broad street philadelphia, pennsylvania 19112 (39.890045, -75.175847)'",b'2016-01-06',b'2014-01-07',b'real estate',b'lynn carley',b'urban outfitters'
163,0.855289328483,2013-12-20,2014-12-20,Richard Suttle,Riverside Resources,Property Owner/Developer,"100 Congress Avenue, Suite 780
Austin, Texas 78701
(30.26395091200044, -97.7443303069997)","b'100 congress avenue, suite 780 austin, texas 78701 (30.263622, -97.744452)'",b'2014-01-03',b'2013-01-03',b'property owner/developer',b'wm. bray',b'riverside resources'
345,0.886570775509,2013-12-20,2014-12-20,Richard Suttle,Taylor Morrison ,Developer,"11200 Lakeline Blvd., Suite 150A
Austin, Texas 78717
(30.480108025000447, -97.79748542299967)","b'11200 lakeline blvd., suite 150a austin, texas 78717 (30.480081, -97.797585)'",b'2016-01-06',b'2016-01-07',b'developer',b'richard suttle',b'taylor morrison'
786,0.37704461813,2013-12-20,2014-12-20,Richard Suttle,Gables Residential,Real Estate Investment,"6850 Austin Center Blvd., Ste 200
Austin, Texas 78731
(30.35131177700049, -97.7513810969997)","b'100 congress avenue, suite 1800 austin, texas 78701 (30.26395091200044, -97.7443303069997)'",b'2015-01-07',b'2014-01-07',b'real estate',b'lynn carley',b'gables residential'
165,0.900505666222,2013-12-20,2014-12-20,Richard Suttle,Ryan Street & Associates,Real Estate,"2141 Exposition Blvd., Ste B-140
Austin, Texas 78703
(30.295499105000488, -97.76893346699967)","b'2141 exposition blvd., ste b-140 austin, texas 78703 (30.295464, -97.768968)'",b'2016-01-06',b'2014-01-07',b'real estate',b'lynn carley',b'ryan street & associates'
169,0.884307550532,2013-12-20,2014-12-20,Richard Suttle,G5 Investments LLC,Real Estate Investment,"5515 Balcones Drive
Austin, Texas 78731
(30.336602594000453, -97.75763714799967)","b'5515 balcones drive austin, texas 78731 (30.33652, -97.757729)'",b'2016-01-06',b'2014-01-07',b'real estate investment',b'lynn carley',b'g5 investments llc'
167,0.89962079525,2013-12-20,2014-12-20,Richard Suttle,Jim Gallegos,Real Estate,"5515 Balcones Drive
Austin, Texas 78731
(30.336602594000453, -97.75763714799967)","b'5515 balcones drive austin, texas 78731 (30.336602594000453, -97.75763714799967)'",b'2015-01-07',b'2014-01-07',b'real estate',b'lynn carley',b'jim gallegos'
172,0.903930211067,2013-12-20,2014-12-20,Richard Suttle,"Onion Associates, Ltd c/o Point West Properties",Real Estate,"PO Box 1090
Kyle, Texas 78640
(29.99945113800044, -97.84458914099969)","b'po box 1090 kyle, texas 78640 (29.99945113800044, -97.84458914099969)'",b'2015-01-07',b'2014-01-07',b'real estate',b'lynn carley',"b'onion associates, ltd c/o point west properties'"
499,0.909929498246,2013-12-20,2014-12-20,Richard Suttle,Austin Quality Schools Collaborative,Public School,"PO Box 163991
Austin, Texas 78716
(30.273521050000454, -97.79924900799966)","b'po box 163991 austin, texas 78716'",b'2016-01-06',b'2015-01-06',b'public school',b'david armbrust',b'austin quality schools collaborative'
