CLIENT_ID,REPORT_ID,REGISTRANT_ID,CLIENTENTITY_CD,CLIENT_TITLE,CLIENT_FIRST_NAME,CLIENT_MI,CLIENT_LAST_NAME,CLIENT_SUFFIX,CLIENT_ADR1,CLIENT_ADR2,CLIENT_CITY,CLIENT_STATE,CLIENT_ZIP,BUSINESS_DESC,COMP_CATEGORY,COMP_EXACT_AMOUNT,COMP_COMMENT,Row_ID
C0001,R20170814101404,RG0049,Entity,,,,"Martin Marietta Materials, Inc.",,1503 LBJ Freeway,400,Dallas,TX,75234,Development,,,"May lobbying - new ordinance not in effect until June 1, 2017.",R20170814101404-C0001
C0001,R20170814103640,RG0081,Entity,,,,AllPoints Construction Services,,4401 Wallings Forge Drive,,Austin,TX,78727,Real Estate Development,,,Disclosure of client compensation is not provided because such disclosure would violate applicable state law in Texas Disciplinary Rule 1.05 and Chapter 81 of the Texas Government Code.,R20170814103640-C0001
C0002,R20170814103640,RG0081,Entity,,,,"Cadence Ventures Fund, LLC",,11612 FM 2244,"Building 1, Suite 140",Austin,TX,78738,Real Estate Development,,,Disclosure of client compensation is not provided because such disclosure would violate applicable state law in Texas Disciplinary Rule 1.05 and Chapter 81 of the Texas Government Code.,R20170814103640-C0002
C0003,R20170814103640,RG0081,Entity,,,,"The Jenkins Organization, Inc.",,2539 South Gessner,#13,Houston,TX,77063,Real Estate Development,,,Disclosure of client compensation is not provided because such disclosure would violate applicable state law in Texas Disciplinary Rule 1.05 and Chapter 81 of the Texas Government Code.,R20170814103640-C0003
C0004,R20170814103640,RG0081,Entity,,,,Lennar,,12401 Research Blvd.,"Bldg 1, Ste. 300",Austin,TX,78759,Real Estate Development,,,Disclosure of client compensation is not provided because such disclosure would violate applicable state law in Texas Disciplinary Rule 1.05 and Chapter 81 of the Texas Government Code.,R20170814103640-C0004
C0005,R20170814103640,RG0081,Entity,,,,LifeAustin,,1301 Capital of Texas Hwy.,#308,Austin,TX,78746,Church,,,Disclosure of client compensation is not provided because such disclosure would violate applicable state law in Texas Disciplinary Rule 1.05 and Chapter 81 of the Texas Government Code.,R20170814103640-C0005
C0006,R20170814103640,RG0081,Entity,,,,"Maple Multifamily TX Land TX, LP",,3889 Maple Avenue,#200,Dallas,TX,75219,Real Estate Development,,,Disclosure of client compensation is not provided because such disclosure would violate applicable state law in Texas Disciplinary Rule 1.05 and Chapter 81 of the Texas Government Code.,R20170814103640-C0006
C0007,R20170814103640,RG0081,Entity,,,,McCourt,,888 Seventh Avenue,43rd Floor,New York,NY,10106,Real Estate Development,,,Disclosure of client compensation is not provided because such disclosure would violate applicable state law in Texas Disciplinary Rule 1.05 and Chapter 81 of the Texas Government Code.,R20170814103640-C0007
C0003,R20170814104106,RG0081,Entity,,,,"The Jenkins Organization, Inc.",,2539 South Gessner,#13,Houston,TX,77063,Real Estate Development,,,Disclosure of client compensation is not provided because such disclosure would violate applicable state law in Texas Disciplinary Rule 1.05 and Chapter 81 of the Texas Government Code.,R20170814104106-C0003
C0004,R20170814104106,RG0081,Entity,,,,Lennar,,12401 Research Blvd.,"Bldg 1, Ste. 300",Austin,TX,78759,Real Estate Development,,,Disclosure of client compensation is not provided because such disclosure would violate applicable state law in Texas Disciplinary Rule 1.05 and Chapter 81 of the Texas Government Code.,R20170814104106-C0004
C0005,R20170814104106,RG0081,Entity,,,,LifeAustin,,1301 Capital of Texas Hwy.,#308,Austin,TX,78746,Church,,,Disclosure of client compensation is not provided because such disclosure would violate applicable state law in Texas Disciplinary Rule 1.05 and Chapter 81 of the Texas Government Code.,R20170814104106-C0005
C0006,R20170814104106,RG0081,Entity,,,,"Maple Multifamily TX Land TX, LP",,3889 Maple Avenue,#200,Dallas,TX,75219,Real Estate Development,,,Disclosure of client compensation is not provided because such disclosure would violate applicable state law in Texas Disciplinary Rule 1.05 and Chapter 81 of the Texas Government Code.,R20170814104106-C0006
C0007,R20170814104106,RG0081,Entity,,,,McCourt,,888 Seventh Avenue,43rd Floor,New York,NY,10106,Real Estate Development,,,Disclosure of client compensation is not provided because such disclosure would violate applicable state law in Texas Disciplinary Rule 1.05 and Chapter 81 of the Texas Government Code.,R20170814104106-C0007
C0008,R20170814104106,RG0081,Entity,,,,Stratford Land,,5949 Sherry Lane,#1750,Dallas,TX,75225,Real Estate Development,,,Disclosure of client compensation is not provided because such disclosure would violate applicable state law in Texas Disciplinary Rule 1.05 and Chapter 81 of the Texas Government Code.,R20170814104106-C0008
C0009,R20170814104106,RG0081,Entity,,,,"Taurus of Texas GP, Inc.",,9285 Huntington Square,,North Richland Hills,TX,76180,Real Estate Development,,,Disclosure of client compensation is not provided because such disclosure would violate applicable state law in Texas Disciplinary Rule 1.05 and Chapter 81 of the Texas Government Code.,R20170814104106-C0009
C0001,R20170814105522,RG0116,Entity,,,,SpawGlass,,1111 Smith Road,,Austin,TX,78721,"Construction Firm, Commercial Construction",,,,R20170814105522-C0001
C0002,R20170814105522,RG0116,Entity,,,,McKissack & McKissack,,III Lincoln Center 5430 LBJ Freeway,Suite 1200,Dallas,TX,75240,"Program Management, Architectural, Engineering Firm",,,,R20170814105522-C0002
C0003,R20170814105522,RG0116,Entity,,,,"Performance Services, Inc",,3010 LBJ Freeway,Suite #1200,Dallas,TX,75234,"Energy Savings Company, ESCO",,,,R20170814105522-C0003
C0004,R20170814105522,RG0116,Entity,,,,KGA Architecture,,1701 Directors Boulevard,Suite 770,Austin,TN,78744,"Architecture, Design, Interior Design, Space Planning, Office Renovations",,,,R20170814105522-C0004
C0005,R20170814105522,RG0116,Entity,,,,Sorcity,,13625 Pond Springs Road,Suite 202,Austin,TX,78729,e-Procurement Purchasing & Reverse Auction Company,,,,R20170814105522-C0005
C0001,R20170814130828,RG0069,Individual,,Adam,,Vehik,,1408 Eva St,,Austin,TX,78704,CFO,,,No compensation from the client was received.,R20170814130828-C0001
C0001,R20170815095043,RG0084,Entity,,,,"Allen Harrison Development, LLC",,1800 Augusta,150,Houston,TX,77056,Real Estate Development,,,Disclosure of client compensation is not provided because such disclosure would violate applicable state law in Texas Disciplinary Rule 1.05 and Chapter 81 of the Texas Government Code.,R20170815095043-C0001
C0002,R20170815095043,RG0084,Entity,,,,AllPoints Construction Services,,4401 Wallings Forge Drive,,Austin,TX,78727,Real Estate Development,,,Disclosure of client compensation is not provided because such disclosure would violate applicable state law in Texas Disciplinary Rule 1.05 and Chapter 81 of the Texas Government Code.,R20170815095043-C0002
C0003,R20170815095043,RG0084,Individual,,Daniel,,Carl,,4021 Valley View Road,B,Austin,TX,78704,Real Estate Development,,,Disclosure of client compensation is not provided because such disclosure would violate applicable state law in Texas Disciplinary Rule 1.05 and Chapter 81 of the Texas Government Code.,R20170815095043-C0003
C0004,R20170815095043,RG0084,Entity,,,,Casa Garcia's,,1901 West William Cannon,,Austin,TX,78748,Real Estate Development,,,Disclosure of client compensation is not provided because such disclosure would violate applicable state law in Texas Disciplinary Rule 1.05 and Chapter 81 of the Texas Government Code.,R20170815095043-C0004
C0005,R20170815095043,RG0084,Entity,,,,CZ Properties,,400 Bowie Street,,Austin,TX,78703,Real Estate Development,,,Disclosure of client compensation is not provided because such disclosure would violate applicable state law in Texas Disciplinary Rule 1.05 and Chapter 81 of the Texas Government Code.,R20170815095043-C0005
C0006,R20170815095043,RG0084,Entity,,,,"The Jenkins Organization, Inc.",,2539 South Gessner,#13,Houston,TX,77063,Real Estate Development,,,Disclosure of client compensation is not provided because such disclosure would violate applicable state law in Texas Disciplinary Rule 1.05 and Chapter 81 of the Texas Government Code.,R20170815095043-C0006
C0001,R20170815112255,RG0084,Entity,,,,"Allen Harrison Development, LLC",,1800 Augusta,150,Houston,TX,77056,Real Estate Development,,,Disclosure of client compensation is not provided because such disclosure would violate applicable state law in Texas Disciplinary Rule 1.05 and Chapter 81 of the Texas Government Code.,R20170815112255-C0001
C0002,R20170815112255,RG0084,Entity,,,,AllPoints Construction Services,,4401 Wallings Forge Drive,,Austin,TX,78727,Real Estate Development,,,Disclosure of client compensation is not provided because such disclosure would violate applicable state law in Texas Disciplinary Rule 1.05 and Chapter 81 of the Texas Government Code.,R20170815112255-C0002
C0003,R20170815112255,RG0084,Individual,,Daniel,,Carl,,4021 Valley View Road,B,Austin,TX,78704,Real Estate Development,,,Disclosure of client compensation is not provided because such disclosure would violate applicable state law in Texas Disciplinary Rule 1.05 and Chapter 81 of the Texas Government Code.,R20170815112255-C0003
C0004,R20170815112255,RG0084,Entity,,,,Casa Garcia's,,1901 West William Cannon,,Austin,TX,78748,Real Estate Development,,,Disclosure of client compensation is not provided because such disclosure would violate applicable state law in Texas Disciplinary Rule 1.05 and Chapter 81 of the Texas Government Code.,R20170815112255-C0004
C0005,R20170815112255,RG0084,Entity,,,,CZ Properties,,400 Bowie Street,,Austin,TX,78703,Real Estate Development,,,Disclosure of client compensation is not provided because such disclosure would violate applicable state law in Texas Disciplinary Rule 1.05 and Chapter 81 of the Texas Government Code.,R20170815112255-C0005
C0006,R20170815112255,RG0084,Entity,,,,"The Jenkins Organization, Inc.",,2539 South Gessner,#13,Houston,TX,77063,Real Estate Development,,,Disclosure of client compensation is not provided because such disclosure would violate applicable state law in Texas Disciplinary Rule 1.05 and Chapter 81 of the Texas Government Code.,R20170815112255-C0006
C0001,R20170818121303,RG0082,Entity,,,,"Music Lane JV, LLC",,500 West 5th Street,#1210,Austin,TX,78701,Real Estate Development,,,Disclosure of client compensation is not provided because such disclosure would violate applicable state law in Texas Disciplinary Rule 1.05 and Chapter 81 of the Texas Government Code.,R20170818121303-C0001
C0002,R20170818121303,RG0082,Entity,,,,Stratford Land,,5949 Sherry Lane,#1750,Dallas,TX,75225,Real Estate Development,,,Disclosure of client compensation is not provided because such disclosure would violate applicable state law in Texas Disciplinary Rule 1.05 and Chapter 81 of the Texas Government Code.,R20170818121303-C0002
C0003,R20170818121303,RG0082,Entity,,,,"Taurus of Texas GP, Inc.",,9285 Huntington Square,,North Richland Hills,TX,76180,Real Estate Development,,,Disclosure of client compensation is not provided because such disclosure would violate applicable state law in Texas Disciplinary Rule 1.05 and Chapter 81 of the Texas Government Code.,R20170818121303-C0003
C0001,R20170818121512,RG0082,Entity,,,,"Music Lane JV, LLC",,500 West 5th Street,#1210,Austin,TX,78701,Real Estate Development,,,Disclosure of client compensation is not provided because such disclosure would violate applicable state law in Texas Disciplinary Rule 1.05 and Chapter 81 of the Texas Government Code.,R20170818121512-C0001
C0002,R20170818121512,RG0082,Entity,,,,Stratford Land,,5949 Sherry Lane,#1750,Dallas,TX,75225,Real Estate Development,,,Disclosure of client compensation is not provided because such disclosure would violate applicable state law in Texas Disciplinary Rule 1.05 and Chapter 81 of the Texas Government Code.,R20170818121512-C0002
C0003,R20170818121512,RG0082,Entity,,,,"Taurus of Texas GP, Inc.",,9285 Huntington Square,,North Richland Hills,TX,76180,Real Estate Development,,,Disclosure of client compensation is not provided because such disclosure would violate applicable state law in Texas Disciplinary Rule 1.05 and Chapter 81 of the Texas Government Code.,R20170818121512-C0003
C0001,R20170828102845,RG0091,Entity,,,,"6400 Riverside, LLC",,1115 Kinney,Unit 38,Austin,TX,78704,land development,,,,R20170828102845-C0001
C0002,R20170828102845,RG0091,Entity,,,,"Sycamore Court, LLC",,11130 Jollyville Road,Suite 302,Austin,TX,78759,homebuilder,,,,R20170828102845-C0002
C0007,R20170901095457,RG0052,Entity,,,,"720 Lamar Place, L.C.",,P.O. Box 6110,,Austin,TX,78761,Property Owner,,,,R20170901095457-C0007
C0008,R20170901095457,RG0052,Entity,,,,Bouldin Creek Neighborhood Association,,P.O. Box 3683,,Austin,TX,78764,Neighborhood Association,,,,R20170901095457-C0008
C0009,R20170901095457,RG0052,Entity,,,,"Eskew Place, Ltd.",,1101 S. Capital of Texas Hwy,Suite A-101,Austin,TX,78746,Property Owner,,,,R20170901095457-C0009
C0010,R20170901095457,RG0052,Entity,,,,Eureka Holdings,,3001 Knox Street,Suite 400,Dallas,TX,75205,Developer,,,,R20170901095457-C0010
C0011,R20170901095457,RG0052,Entity,,,,"F. Scott Holdings, LLC",,4501 Ridge Oak Drive,,Austin,TX,78731,Property Owner,,,,R20170901095457-C0011
C0012,R20170901095457,RG0052,Entity,,,,"Forestar (USA) Real Estate Group, Inc.",,6300 Bee Cave Road,"Building Two, Suite 500",Austin,TX,78746,Developer,,,,R20170901095457-C0012
C0013,R20170901095457,RG0052,Entity,,,,"IMPACT Developers, LLC",,6000 S. Congress Avenue,Suite 101,Austin,TX,78745,Developer,,,,R20170901095457-C0013
C0014,R20170901095457,RG0052,Entity,,,,"Journeyman Austin Holdings, Inc.",,7701 N. Lamar Blvd.,Suite 100,Austin,TX,78752,Developer,,,,R20170901095457-C0014
C0015,R20170901095457,RG0052,Entity,,,,"Lippincott Capital, Ltd.",,2322 Townes Lane,,Austin,TX,78703,Property Owner,,,,R20170901095457-C0015
C0016,R20170901095457,RG0052,Entity,,,,Lost Creek Neighborhood Association,,1305 Quaker Ridge,Suite A,Austin,TX,78746,Neighborhood Association,,,,R20170901095457-C0016
C0017,R20170901095457,RG0052,Individual,,Jesse,L.,Lunsford,,3235 E. Cesar Chavez Street,,Austin,TX,78702,Property Owner,,,,R20170901095457-C0017
C0018,R20170901095457,RG0052,Individual,,Daniel,R.,Mitchell,,2311 Lafayette,,Austin,TX,78722,Property Owner,,,,R20170901095457-C0018
C0019,R20170901095457,RG0052,Individual,,Sohil,,Momin,,2201 Real Catorce,,Austin,TX,78746,Property Owner,,,,R20170901095457-C0019
C0020,R20170901095457,RG0052,Entity,,,,MTG Management,,P.O. Box 6110,,Austin,TX,78761,Commercial Real Property Management,,,,R20170901095457-C0020
C0021,R20170901095457,RG0052,Individual,,Carolyn,Elizabeth,Neal,,4501 Ridge Oak Drive,,Austin,TX,78731,Property Owner,,,,R20170901095457-C0021
C0022,R20170901095457,RG0052,Individual,,Frances,Scott,Neal,,4501 Ridge Oak Drive,,Austin,TX,78731,Property  Owner,,,,R20170901095457-C0022
C0023,R20170901095457,RG0052,Individual,,John,Scott,Neal,,4501 Ridge Oak Drive,,Austin,TX,78731,Property Owner,,,,R20170901095457-C0023
C0024,R20170901095457,RG0052,Entity,,,,Neal (Shoal Creek Property) Family Limited Partnership,,4501 Ridge Oak Drive,,Austin,TX,78731,Property Owner,,,,R20170901095457-C0024
C0025,R20170901095457,RG0052,Entity,,,,Pinnacle Real Estate & Management Company,,3508 Far West Blvd.,Suite 170,Austin,TX,78731,Developer,,,,R20170901095457-C0025
C0026,R20170901095457,RG0052,Entity,,,,"Riverside Resources Investments, Ltd.",,100 Congress Avenue,Suite 780,Austin,TX,78701,Property Owner,,,,R20170901095457-C0026
C0027,R20170901095457,RG0052,Entity,,,,SKV-Villas,,111 Congress Avenue,Suite G-190,Austin,TX,78701,Developer,,,,R20170901095457-C0027
C0028,R20170901095457,RG0052,Entity,,,,Telvending Corp.,,1617 Watchhill Road,,Austin,TX,78703,Property Owner,,,,R20170901095457-C0028
C0029,R20170901095457,RG0052,Entity,,,,The Trail Foundation,,P.O. Box 5195,,Austin,TX,78763,Non-Profit Corporation,,,,R20170901095457-C0029
C0030,R20170901095457,RG0052,Entity,,,,Travis County Healthcare District a/k/a Central Health,,1111 E. Cesar Chavez Street,,Austin,TX,78702,Public District - Health Care,,,,R20170901095457-C0030
C0031,R20170901095457,RG0052,Entity,,,,V&S Enterprises,,P.O. Box 6110,,Austin,TX,78761,Commercial Real Property Management,,,,R20170901095457-C0031
C0032,R20170901095457,RG0052,Entity,,,,Victory Medical Center,,4303 Victory Center,,Austin,TX,78704,Medical Services,,,,R20170901095457-C0032
C0033,R20170901095457,RG0052,Individual,,Marcus,,Whitfield,,1101 S. Capital of Texas Hwy,Suite A-101,Austin,TX,78746,Property Owner,,,,R20170901095457-C0033
C0034,R20170901095457,RG0052,Individual,,Jim,C.,Whorton,,1200 Barton Creek Blvd.,Suite 52,Austin,TX,78746,Property Owner,,,,R20170901095457-C0034
C0035,R20170901095457,RG0052,Individual,,Wenkai,,Chen,,8407 Cambria Drive,,Austin,TX,78717,Property Owner,,,,R20170901095457-C0035
C0036,R20170901095457,RG0052,Entity,,,,"Krug Development, Inc.",,4866 N. Clark Street,,Chicago,IL,60640,Property Owner,,,,R20170901095457-C0036
C0039,R20170901095457,RG0052,Entity,,,,69 Grandview LP,,8300 North FM 620,Bldg. K,Austin,TX,78726,Property Owner,,,,R20170901095457-C0039
C0040,R20170901095457,RG0052,Entity,,,,"1715 G, LLC",,"755 Grand Blvd., B-105",Suite 236,Miramar Beach,FL,32550,Property Owner,,,,R20170901095457-C0040
C0041,R20170901095457,RG0052,Entity,,,,"2208 Lake Austin, LLC",,2208 Lake Austin Blvd.,,Austin,TX,78703,Property Owner,,,,R20170901095457-C0041
C0042,R20170901095457,RG0052,Entity,,,,AECOM,,400 West 15th Street,Suite 500,Austin,TX,78701,Engineers,,,,R20170901095457-C0042
C0043,R20170901095457,RG0052,Entity,,,,"APC thinkEAST Development, LLC",,2950 SW 27th Avenue,Suite 200,Miami,FL,33133,Developer,,,,R20170901095457-C0043
C0044,R20170901095457,RG0052,Entity,,,,"Atlantic Housing Foundation, Inc.",,1310 N. White Chapel Blvd.,Suite 100,Southlake,TX,76092,Developer,,,,R20170901095457-C0044
C0045,R20170901095457,RG0052,Entity,,,,"Atlantic Pacific Communities, LLC",,2950 SW 27th Avenue,Suite 200,Miami,FL,33133,Developer,,,,R20170901095457-C0045
C0046,R20170901095457,RG0052,Entity,,,,"Atlas Defense, LLC",,19500 Hwy. 29,,Liberty Hill,TX,76092,Law Enforcement Training,,,,R20170901095457-C0046
C0047,R20170901095457,RG0052,Entity,,,,"ATX Film & Television Studios, Inc.",,750 Battery Street,Suite 430,San Francisco,CA,94111,Equipment Rental,,,,R20170901095457-C0047
C0048,R20170901095457,RG0052,Entity,,,,"Austin Renaissance, Ltd.",,433 Camden Drive,Suite 1177,Beverly Hills,CA,90210,Property Owner,,,,R20170901095457-C0048
C0049,R20170901095457,RG0052,Entity,,,,AXF Development,,3050 Aventura Blvd.,3rd Floor,Aventura,FL,33180,Property Owner,,,,R20170901095457-C0049
C0050,R20170901095457,RG0052,Entity,,,,Berns Commercial Properties,,1515 Capital of Texas Hwy.,Suite 412,Austin,TX,78746,Real Property Owner,,,,R20170901095457-C0050
C0051,R20170901095457,RG0052,Entity,,,,Bounce Marketing & Events,,336 S. Congress Avenue,Suite 512,Austin,TX,78704,Event Company,,,,R20170901095457-C0051
C0052,R20170901095457,RG0052,Entity,,,,Carollo Engineers,,3033 N. 44th Street,Suite 101,Phoenix,AZ,85018,Engineers,,,,R20170901095457-C0052
C0053,R20170901095457,RG0052,Entity,,,,CMST Development,,12007 Technology Blvd.,,Austin,TX,78727,Developer,,,,R20170901095457-C0053
C0054,R20170901095457,RG0052,Entity,,,,"Continental Cars, Inc.",,6757 Airport Blvd.,,Austin,TX,78752,Car Dealership,,,,R20170901095457-C0054
C0055,R20170901095457,RG0052,Entity,,,,D.R. Horton,,10700 Pecan Park Blvd.,4th Floor,Austin,TX,78750,Home Builder,,,,R20170901095457-C0055
C0056,R20170901095457,RG0052,Entity,,,,Falcon Southwest Development Company,,7301 Burnet Road,Suite 102-291,Austin,TX,78757,Real Estate Development,,,,R20170901095457-C0056
C0057,R20170901095457,RG0052,Entity,,,,Fine Line Diversified Development,,2001 Main Street,Suite 700,Ft. Worth,TX,76102,Property Owner,,,,R20170901095457-C0057
C0058,R20170901095457,RG0052,Entity,,,,"Foundation Communities, Inc.",,3036 S. 1st Street,Suite 200,Austin,TX,78704,Property Owner,,,,R20170901095457-C0058
C0059,R20170901095457,RG0052,Individual,,Anthony,,George,,1204 Wild Basin Ledge,,Austin,TX,78746,Property Owner,,,,R20170901095457-C0059
C0060,R20170901095457,RG0052,Entity,,,,"Griffin School, Inc.",,5001 Evans Avenue,,Austin,TX,78751,Property Owner,,,,R20170901095457-C0060
C0061,R20170901095457,RG0052,Entity,,,,"Grubb & Ellis Realty Investors, LLC",,4 Hutton Centre,Suite 700,South Coast Metro,CA,92707,Real Property Owner,,,,R20170901095457-C0061
C0062,R20170901095457,RG0052,Individual,,Navid,,Hoomanrad,,P.O. Box 4903,,Austin,TX,78765,Property Owner,,,,R20170901095457-C0062
C0063,R20170901095457,RG0052,Entity,,,,Insurance Auto Auctions,,1000 Dalton Lane,,Austin,TX,78742,Auto Salvage,,,,R20170901095457-C0063
C0064,R20170901095457,RG0052,Entity,,,,"LDG Norwood, L.P.",,502 E. Highland Mall Blvd.,Suite 106-B,Austin,TX,78752,Property Owner,,,,R20170901095457-C0064
C0065,R20170901095457,RG0052,Individual,,Andra,,Liemandt,,801 W. 5th Street,#2903,Austin,TX,78703,Real Property Owner,,,,R20170901095457-C0065
C0066,R20170901095457,RG0052,Individual,,Joseph,,Liemandt,,801 W. 5th Street,#2903,Austin,TX,78703,Real Property Owner,,,,R20170901095457-C0066
C0067,R20170901095457,RG0052,Entity,,,,"Mariposa Real Estate, LLC",,7809 Brodie Lane,,Austin,TX,78749,Montessori School,,,,R20170901095457-C0067
C0068,R20170901095457,RG0052,Entity,,,,"McAdams Enterprises, LLC",,4511 Avenue D,,Austin,TX,78751,Property Owner,,,,R20170901095457-C0068
C0069,R20170901095457,RG0052,Entity,,,,Mill Creek Residential Trust,,2001 Bryan Street,Suite 3275,Dallas,TX,75201,Developer,,,,R20170901095457-C0069
C0070,R20170901095457,RG0052,Individual,,Lampros,,Moumouris,,8315 Lime Creek Road,,Leander,TX,78641,Property Owner,,,,R20170901095457-C0070
C0071,R20170901095457,RG0052,Entity,,,,The NRP Group,,200 Concord Plaza,Suite 900,San Antonio,TX,78216,Developer,,,,R20170901095457-C0071
